title,city,state,postal_code,price,features,provider,url,address
House for sale,Sugar Land,TX,77479,"$479,900 ","4 bds, 3.0 ba ,2782 sqft",RE/MAX Southwest, 3827 Elkins Rd Sugar Land TX 77479/27584715_zpid/, 3827 Elkins Rd Sugar Land TX 
House for sale,Houston,TX,77082,"$750,000 ","4 bds, 5.0 ba ,4246 sqft",KW Platinum, 3819 Antibes Ln Houston TX 77082/70311844_zpid/, 3819 Antibes Ln Houston TX 
Lot / Land for sale,Houston,TX,77025,"$350,000 ","3 bds, None ba ,2373 sqft",Douglas Elliman, 3815 S Braeswood Blvd Houston TX 77025/27958573_zpid/, 3815 S Braeswood Blvd Houston TX 
House for sale,Houston,TX,77005,"$1,110,000 ","4 bds, 4.0 ba ,2958 sqft",NB Elite Realty, 3814 Southwestern St Houston TX 77005/27823247_zpid/, 3814 Southwestern St Houston TX 
House for sale,Houston,TX,77025,"$539,000 ","3 bds, 2.0 ba ,2296 sqft",Martha Turner Sotheby's, 3803 Sun Valley Dr Houston TX 77025/28027277_zpid/, 3803 Sun Valley Dr Houston TX 
Townhouse for sale,Houston,TX,77025,"$870,000 ","3 bds, 4.0 ba ,2887 sqft",Martha Turner Sotheby's, 3783 Bellaire Blvd Houston TX 77025/123233982_zpid/, 3783 Bellaire Blvd Houston TX 
House for sale,Houston,TX,77005,"$2,749,000 ","4 bds, 6.0 ba ,5480 sqft",Martha Turner Sotheby's, 3759 Ingold St Houston TX 77005/27826926_zpid/, 3759 Ingold St Houston TX 
House for sale,Houston,TX,77025,"$1,799,000 ","5 bds, 6.0 ba ,5603 sqft",Martha Turner Sotheby's, 3749 Merrick St Houston TX 77025/27902274_zpid/, 3749 Merrick St Houston TX 
House for sale,Houston,TX,77025,"$650,000 ","4 bds, 3.0 ba ,2597 sqft","Compass RE Texas, LLC", 3747 Gramercy St Houston TX 77025/27901841_zpid/, 3747 Gramercy St Houston TX 
House for sale,Houston,TX,77005,"$1,479,000 ","4 bds, 4.0 ba ,3126 sqft",Winhill Advisors   Kirby, 3743 Carlon St Houston TX 77005/27826733_zpid/, 3743 Carlon St Houston TX 
House for sale,Houston,TX,77005,"$1,650,000 ","4 bds, 4.0 ba ,4717 sqft",Martha Turner Sotheby's, 3724 Wroxton Rd Houston TX 77005/27885303_zpid/, 3724 Wroxton Rd Houston TX 
House for sale,Houston,TX,77082,"$325,000 ","4 bds, 3.0 ba ,2942 sqft",REALM Real Estate Professional, 3711 Shadow Wick Ln Houston TX 77082/52420399_zpid/, 3711 Shadow Wick Ln Houston TX 
Townhouse for sale,Sugar Land,TX,77478,"$178,000 ","2 bds, 2.0 ba ,1284 sqft",Keller Williams Realty, 37 River Creek Way Sugar Land TX 77478/27609900_zpid/, 37 River Creek Way Sugar Land TX 
House for sale,Houston,TX,77025,"$519,900 ","3 bds, 2.0 ba ,1821 sqft",Alex Tyson Properties, 3646 Deal St Houston TX 77025/28000514_zpid/, 3646 Deal St Houston TX 
House for sale,Houston,TX,77025,"$1,295,000 ","5 bds, 4.0 ba ,4298 sqft",Janie Miller Realty, 3642 Blue Bonnet Blvd Houston TX 77025/27902059_zpid/, 3642 Blue Bonnet Blvd Houston TX 
Townhouse for sale,Houston,TX,77098,"$339,000 ","2 bds, 3.0 ba ,1530 sqft",Ayers & Associates Realtors, 3639 Wakeforest St Houston TX 77098/28132784_zpid/, 3639 Wakeforest St Houston TX 
House for sale,Houston,TX,77025,"$525,000 ","4 bds, 3.0 ba ,2959 sqft",Martha Turner Sotheby's, 3611 Timberside Circle Dr Houston TX 77025/52411341_zpid/, 3611 Timberside Circle Dr Houston TX 
House for sale,Houston,TX,77063,"$520,000 ","3 bds, 2.0 ba ,2019 sqft",Wilhelm Investments & Realty, 3611 Freshmeadows Dr Houston TX 77063/28042874_zpid/, 3611 Freshmeadows Dr Houston TX 
House for sale,Houston,TX,77005,"$1,400,000 ","3 bds, 3.0 ba ,2702 sqft",Martha Turner Sotheby's, 3602 University Blvd Houston TX 77005/27822422_zpid/, 3602 University Blvd Houston TX 
House for sale,Houston,TX,77025,"$310,000 ","3 bds, 3.0 ba ,2370 sqft",Abby Realty, 3572 Link Valley Dr Houston TX 77025/80532693_zpid/, 3572 Link Valley Dr Houston TX 
House for sale,Houston,TX,77025,"$315,000 ","3 bds, 3.0 ba ,2497 sqft",Champions Real Estate Group, 3560 Link Valley Dr Houston TX 77025/80573392_zpid/, 3560 Link Valley Dr Houston TX 
House for sale,Houston,TX,77024,"$859,000 ","4 bds, 3.0 ba ,3426 sqft","eXp Realty, LLC", 354 Tealwood Dr Houston TX 77024/28101486_zpid/, 354 Tealwood Dr Houston TX 
Townhouse for sale,Houston,TX,77024,"$145,000 ","1 bds, 1.0 ba ,1140 sqft",Houston Castles, 353 N Post Oak Ln APT 624 Houston TX 77024/28291146_zpid/, 353 N Post Oak Ln #624 Houston TX 
Townhouse for sale,Houston,TX,77056,"$156,000 ","1 bds, 1.0 ba ,794 sqft",AREA Texas Realty, 3525 Sage Rd APT 311 Houston TX 77056/28494724_zpid/, 3525 Sage Rd #311 Houston TX 
Condo for sale,Houston,TX,77056,"$149,000 ","1 bds, 1.0 ba ,776 sqft",FJ & Associates, 3525 Sage Rd APT 201 Houston TX 77056/28494698_zpid/, 3525 Sage Rd #201 Houston TX 
House for sale,Houston,TX,77025,"$645,000 ","3 bds, 3.0 ba ,2012 sqft",Martha Turner Sotheby's, 3523 Aberdeen Way Houston TX 77025/27936529_zpid/, 3523 Aberdeen Way Houston TX 
House for sale,Sugar Land,TX,77479,"$218,000 ","3 bds, 2.0 ba ,1371 sqft",The Listing Firm, 3507 Cabin Pl Sugar Land TX 77479/27549715_zpid/, 3507 Cabin Pl Sugar Land TX 
House for sale,Houston,TX,77025,"$1,750,000 ","5 bds, 7.0 ba ,5332 sqft","Compass RE Texas, LLC", 3502 Grennoch Ln Houston TX 77025/27936557_zpid/, 3502 Grennoch Ln Houston TX 
New construction,Houston,TX,77027,"$4,100,000 ","5 bds, 7.0 ba ,5537 sqft",Douglas Elliman, 3470 Wickersham Ln Houston TX 77027/27845655_zpid/, 3470 Wickersham Ln Houston TX 
New construction,Houston,TX,77027,"$2,600,000 ","3 bds, 4.0 ba ,3199 sqft",Douglas Elliman, 3433 Westheimer Rd 202 Houston TX 77027/161442351_zpid/, 3433 Westheimer Rd 202 Houston TX 
New construction,Houston,TX,77027,"$1,500,000 ","1 bds, 2.0 ba ,1433 sqft",C & K Properties, 3433 Westheimer Rd 1004 Houston TX 77027/161438706_zpid/, 3433 Westheimer Rd 1004 Houston TX 
House for sale,Houston,TX,77005,"$3,999,500 ","5 bds, 7.0 ba ,6100 sqft",Douglas Elliman, 3424 Sunset Blvd Houston TX 77005/27822822_zpid/, 3424 Sunset Blvd Houston TX 
New construction,Houston,TX,77027,"$6,495,000 ","5 bds, 7.0 ba ,7338 sqft","CMBATTS Developers, LLC", 3409 Ella Lee Ln Houston TX 77027/27845617_zpid/, 3409 Ella Lee Ln Houston TX 
House for sale,Houston,TX,77027,"$2,750,000 ","4 bds, 5.0 ba ,4821 sqft","Compass RE Texas, LLC", 3407 Banbury Pl Houston TX 77027/27959771_zpid/, 3407 Banbury Pl Houston TX 
House for sale,Houston,TX,77025,"$325,000 ","3 bds, 2.0 ba ,1824 sqft",Better Homes and Gardens Real Estate Gary Greene, 3403 Norris Dr Houston TX 77025/27964280_zpid/, 3403 Norris Dr Houston TX 
House for sale,Houston,TX,77082,"$899,000 ","4 bds, 4.0 ba ,4587 sqft",Keller Williams Realty, 3403 Louvre Ln Houston TX 77082/84018421_zpid/, 3403 Louvre Ln Houston TX 
Condo for sale,Houston,TX,77056,"$315,000 ","2 bds, 2.0 ba ,1955 sqft",Martha Turner Sotheby's, 3350 Mccue Rd APT 1402 Houston TX 77056/28467771_zpid/, 3350 Mccue Rd #1402 Houston TX 
Condo for sale,Houston,TX,77056,"$350,000 ","3 bds, 3.0 ba ,2178 sqft",Better Homes and Gardens Real Estate Gary Greene, 3350 Mccue Rd APT 504 Houston TX 77056/28467737_zpid/, 3350 Mccue Rd #504 Houston TX 
House for sale,Houston,TX,77025,"$1,999,500 ","3 bds, 3.0 ba ,4044 sqft",Douglas Elliman, 3327 Underwood St Houston TX 77025/27931198_zpid/, 3327 Underwood St Houston TX 
House for sale,Missouri City,TX,77459,"$279,900 ","4 bds, 4.0 ba ,3270 sqft",Connected Realty, 3314 Deerwood Ln Missouri City TX 77459/27594209_zpid/, 3314 Deerwood Ln Missouri City TX 
House for sale,Houston,TX,77063,"$575,000 ","4 bds, 3.0 ba ,3400 sqft",Keller Williams Realty, 3311 Chris Dr Houston TX 77063/28252340_zpid/, 3311 Chris Dr Houston TX 
Townhouse for sale,Houston,TX,77082,"$160,000 ","3 bds, 3.0 ba ,1629 sqft","eXp Realty, LLC", 3308 Township Grove Ln Houston TX 77082/80595959_zpid/, 3308 Township Grove Ln Houston TX 
House for sale,Houston,TX,77025,"$529,000 ","3 bds, 2.0 ba ,2049 sqft",New Leaf Real Estate, 3305 Durhill St Houston TX 77025/27945430_zpid/, 3305 Durhill St Houston TX 
House for sale,Houston,TX,77063,"$1,799,000 ","4 bds, 6.0 ba ,6009 sqft",Greenwood King Properties, 33 E Shady Ln B Houston TX 77063/80582535_zpid/, 33 E Shady Ln B Houston TX 
House for sale,Houston,TX,77005,"$5,499,000 ","6 bds, 9.0 ba ,8630 sqft","Compass RE Texas, LLC", 3219 University Blvd Houston TX 77005/97640410_zpid/, 3219 University Blvd Houston TX 
House for sale,Houston,TX,77025,"$279,900 ","3 bds, 4.0 ba ,1734 sqft",Chasestone Realty, 3219 Clearview Cir Houston TX 77025/89638691_zpid/, 3219 Clearview Cir Houston TX 
House for sale,Sugar Land,TX,77478,"$329,900 ","4 bds, 2.0 ba ,2473 sqft",Better Homes and Gardens Real Estate Gary Greene, 3218 Serene Oak Dr Sugar Land TX 77478/27573208_zpid/, 3218 Serene Oak Dr Sugar Land TX 
House for sale,Houston,TX,77098,"$2,099,000 ","4 bds, 6.0 ba ,4812 sqft",Martha Turner Sotheby's, 3215 Sackett St Houston TX 77098/27747885_zpid/, 3215 Sackett St Houston TX 
House for sale,Houston,TX,77082,"$210,000 ","3 bds, 3.0 ba ,2176 sqft",Forey Real Estate LLC, 3211 Ruby Star Dr Houston TX 77082/84038147_zpid/, 3211 Ruby Star Dr Houston TX 
House for sale,Houston,TX,77082,"$253,000 ","4 bds, 3.0 ba ,2789 sqft",World Wide Realty, 3210 Clayton Woods Dr Houston TX 77082/58224789_zpid/, 3210 Clayton Woods Dr Houston TX 
House for sale,Missouri City,TX,77459,"$265,000 ","4 bds, 3.0 ba ,2272 sqft",RE/MAX Southwest, 3207 Granite Lake Dr Missouri City TX 77459/27571973_zpid/, 3207 Granite Lake Dr Missouri City TX 
Townhouse for sale,Houston,TX,77063,"$150,000 ","2 bds, 3.0 ba ,1351 sqft",Martha Turner Sotheby's, 3200 S Gessner Rd APT 348 Houston TX 77063/28348478_zpid/, 3200 S Gessner Rd #348 Houston TX 
House for sale,Sugar Land,TX,77478,"$635,000 ","4 bds, 3.0 ba ,2514 sqft",Richmond Property Shoppe, 314 Lombardy Dr Sugar Land TX 77478/27618937_zpid/, 314 Lombardy Dr Sugar Land TX 
House for sale,Houston,TX,77025,"$429,900 ","3 bds, 4.0 ba ,2333 sqft",ULR Properties, 3131 Pemberton Walk Houston TX 77025/97607379_zpid/, 3131 Pemberton Walk Houston TX 
Townhouse for sale,Houston,TX,77042,"$87,000 ","1 bds, 1.0 ba ,873 sqft","Great Wall Realty, LLC", 3130 Walnut Bend Ln APT 413 Houston TX 77042/28413651_zpid/, 3130 Walnut Bend Ln #413 Houston TX 
House for sale,Sugar Land,TX,77478,"$329,900 ","4 bds, 3.0 ba ,2617 sqft",RE/MAX Fine Properties, 3123 Waters View Dr Sugar Land TX 77478/27554386_zpid/, 3123 Waters View Dr Sugar Land TX 
House for sale,Sugar Land,TX,77478,"$392,000 ","4 bds, 3.0 ba ,3146 sqft",Elite Texas Properties, 3122 Waters Way Dr Sugar Land TX 77478/27554376_zpid/, 3122 Waters Way Dr Sugar Land TX 
Lot / Land for sale,Missouri City,TX,77489,"$139,000 ","None bds, None ba ,None sqft","Excelencia Excellence RE, LLC", 3117 Quail Valley East Dr Missouri City TX 77489/2081274629_zpid/, 3117 Quail Valley East Dr Missouri City TX 
House for sale,Sugar Land,TX,77478,"$330,000 ","4 bds, 3.0 ba ,2531 sqft",REALM Real Estate Professional, 3107 Chippendale Ct Sugar Land TX 77478/27609445_zpid/, 3107 Chippendale Ct Sugar Land TX 
House for sale,Houston,TX,77025,"$290,000 ","2 bds, 2.0 ba ,1383 sqft",Redfin Corporation, 3103 Stanton St Houston TX 77025/27958795_zpid/, 3103 Stanton St Houston TX 
House for sale,Sugar Land,TX,77478,"$450,000 ","4 bds, 3.0 ba ,2917 sqft",Better Homes and Gardens Real Estate Gary Greene, 3103 Amesbury Ct Sugar Land TX 77478/27609796_zpid/, 3103 Amesbury Ct Sugar Land TX 
House for sale,Stafford,TX,77477,"$264,500 ","4 bds, 3.0 ba ,2636 sqft","Coldwell Banker United,", 306 Saunter Dr Stafford TX 77477/50212297_zpid/, 306 Saunter Dr Stafford TX 
House for sale,Houston,TX,77082,"$799,000 ","4 bds, 4.0 ba ,3885 sqft",Keller Williams Realty, 3018 Rosemary Park Ln Houston TX 77082/68408776_zpid/, 3018 Rosemary Park Ln Houston TX 
House for sale,Houston,TX,77005,"$2,275,000 ","4 bds, 4.0 ba ,4416 sqft",Better Homes and Gardens Real Estate Gary Greene, 3011 Amherst St Houston TX 77005/27841134_zpid/, 3011 Amherst St Houston TX 
House for sale,Houston,TX,77082,"$975,000 ","4 bds, 5.0 ba ,4366 sqft",Keller Williams Realty, 3007 Rosemary Park Ln Houston TX 77082/84025359_zpid/, 3007 Rosemary Park Ln Houston TX 
House for sale,Sugar Land,TX,77479,"$449,000 ","5 bds, 4.0 ba ,4268 sqft","Taylor Real Estate Group, Inc.", 30 Pebblestone Walk Sugar Land TX 77479/27599017_zpid/, 30 Pebblestone Walk Sugar Land TX 
House for sale,Houston,TX,77024,"$2,499,000 ","6 bds, 7.0 ba ,6770 sqft",Greenwood King Properties, 3 Tokeneke Trl Houston TX 77024/28153340_zpid/, 3 Tokeneke Trl Houston TX 
Townhouse for sale,Houston,TX,77098,"$755,000 ","4 bds, 4.0 ba ,3387 sqft",Greenwood King Properties, 2940 Virginia St Houston TX 77098/58673576_zpid/, 2940 Virginia St Houston TX 
House for sale,Houston,TX,77082,"$675,000 ","3 bds, 4.0 ba ,3345 sqft","Compass RE Texas, LLC", 2931 Rosemary Park Ln Houston TX 77082/58678053_zpid/, 2931 Rosemary Park Ln Houston TX 
Townhouse for sale,Houston,TX,77082,"$249,900 ","3 bds, 3.0 ba ,2086 sqft",REALM Real Estate Professional, 2914 Meadowglen Cv Houston TX 77082/80599191_zpid/, 2914 Meadowglen Cv Houston TX 
Townhouse for sale,Houston,TX,77027,"$769,000 ","3 bds, 5.0 ba ,3387 sqft",Martha Turner Sotheby's, 2911 Mid Ln Houston TX 77027/62586063_zpid/, 2911 Mid Ln Houston TX 
House for sale,Houston,TX,77063,"$309,500 ","3 bds, 2.0 ba ,1795 sqft",RE/MAX Metro, 2906 Westerland Dr Houston TX 77063/28074793_zpid/, 2906 Westerland Dr Houston TX 
House for sale,Houston,TX,77098,"$2,099,000 ","4 bds, 5.0 ba ,4368 sqft","Compass RE Texas, LLC", 2906 Ferndale St Houston TX 77098/125461501_zpid/, 2906 Ferndale St Houston TX 
Townhouse for sale,Houston,TX,77082,"$189,500 ","2 bds, 3.0 ba ,1652 sqft",International Realty Brokers, 2847 Windy Thicket Ln Houston TX 77082/84043281_zpid/, 2847 Windy Thicket Ln Houston TX 
Townhouse for sale,Houston,TX,77082,"$199,900 ","3 bds, 3.0 ba ,1818 sqft",MDK Realty Associates, 2843 Windy Thicket Ln Houston TX 77082/84053635_zpid/, 2843 Windy Thicket Ln Houston TX 
Lot / Land for sale,Houston,TX,77025,"$350,000 ","3 bds, None ba ,1649 sqft",HomeSmart Fine Properties, 2815 Conway St Houston TX 77025/27978332_zpid/, 2815 Conway St Houston TX 
Lot / Land for sale,Houston,TX,77056,"$300,000 ","None bds, None ba ,None sqft","RE/MAX Northwest, REALTORS", 2811 Yorktown St Houston TX 77056/2079366474_zpid/, 2811 Yorktown St Houston TX 
House for sale,Houston,TX,77027,"$2,295,000 ","4 bds, 6.0 ba ,5902 sqft","Compass RE Texas, LLC", 2803 Westgrove Ln Houston TX 77027/27934586_zpid/, 2803 Westgrove Ln Houston TX 
House for sale,Missouri City,TX,77459,"$265,000 ","4 bds, 3.0 ba ,2381 sqft",RE/MAX Fine Properties, 2802 W Pebble Beach Dr Missouri City TX 77459/27593428_zpid/, 2802 W Pebble Beach Dr Missouri City TX 
Townhouse for sale,Houston,TX,77063,"$84,500 ","1 bds, 1.0 ba ,750 sqft",Lois Malone Realty, 2800 Jeanetta St APT 2106 Houston TX 77063/28351528_zpid/, 2800 Jeanetta St #2106 Houston TX 
Townhouse for sale,Houston,TX,77082,"$185,000 ","2 bds, 3.0 ba ,1752 sqft","Turner Mangum,LLC", 2738 Misty Heath Ln Houston TX 77082/112167786_zpid/, 2738 Misty Heath Ln Houston TX 
House for sale,Sugar Land,TX,77478,"$325,000 ","2 bds, 3.0 ba ,2714 sqft",RE/MAX Southwest, 2730 Country Club Blvd Sugar Land TX 77478/27609390_zpid/, 2730 Country Club Blvd Sugar Land TX 
House for sale,Houston,TX,77005,"$2,025,000 ","4 bds, 5.0 ba ,4084 sqft",Greenwood King Properties, 2724 Nottingham St Houston TX 77005/27914070_zpid/, 2724 Nottingham St Houston TX 
Townhouse for sale,Houston,TX,77057,"$150,000 ","2 bds, 3.0 ba ,1012 sqft",Century 21 Olympian Fine Homes, 2720 Briarhurst Dr APT 5 Houston TX 77057/28252783_zpid/, 2720 Briarhurst Dr #5 Houston TX 
Townhouse for sale,Houston,TX,77098,"$575,000 ","3 bds, 4.0 ba ,2212 sqft",RE/MAX Metro, 2719 Kipling St Houston TX 77098/58667793_zpid/, 2719 Kipling St Houston TX 
Condo for sale,Houston,TX,77098,"$575,000 ","3 bds, 4.0 ba ,2212 sqft",RE/MAX Metro, 2719 Kipling St APT E Houston TX 77098/2079236559_zpid/, 2719 Kipling St #E Houston TX 
House for sale,Sugar Land,TX,77479,"$265,000 ","4 bds, 3.0 ba ,2957 sqft",RE/MAX Grand, 2714 Willow Springs Ln Sugar Land TX 77479/59757207_zpid/, 2714 Willow Springs Ln Sugar Land TX 
House for sale,Houston,TX,77082,"$599,900 ","3 bds, 4.0 ba ,3587 sqft",Abby Realty, 2706 Stuart Mnr Houston TX 77082/68409707_zpid/, 2706 Stuart Mnr Houston TX 
House for sale,Houston,TX,77027,"$1,299,000 ","3 bds, 6.0 ba ,4245 sqft",Greenwood King Properties, 2635 Sutton Ct Houston TX 77027/28529091_zpid/, 2635 Sutton Ct Houston TX 
House for sale,Houston,TX,77098,"$729,000 ","3 bds, 2.0 ba ,2423 sqft",Shaw Real Estate, 2631 Greenbriar St Houston TX 77098/27828177_zpid/, 2631 Greenbriar St Houston TX 
Townhouse for sale,Houston,TX,77057,"$298,000 ","2 bds, 3.0 ba ,1951 sqft",RE/MAX Signature, 2630 Bering Dr Houston TX 77057/2079271252_zpid/, 2630 Bering Dr Houston TX 
House for sale,Houston,TX,77098,"$859,000 ","4 bds, 4.0 ba ,3382 sqft",Martha Turner Sotheby's, 2626 Persa St Houston TX 77098/27828172_zpid/, 2626 Persa St Houston TX 
House for sale,Houston,TX,77005,"$1,899,000 ","4 bds, 4.0 ba ,4220 sqft","Bernstein Realty, Inc.", 2626 Arbuckle St Houston TX 77005/27812114_zpid/, 2626 Arbuckle St Houston TX 
House for sale,Houston,TX,77098,"$725,000 ","3 bds, 3.0 ba ,2736 sqft","Taylor Real Estate Group, Inc.", 2625 Peckham St Houston TX 77098/27828158_zpid/, 2625 Peckham St Houston TX 
House for sale,Houston,TX,77098,"$849,000 ","3 bds, 3.0 ba ,2255 sqft",Greenwood King Properties, 2622 Westgate St Houston TX 77098/27827245_zpid/, 2622 Westgate St Houston TX 
House for sale,Houston,TX,77098,"$830,000 ","3 bds, 4.0 ba ,3271 sqft",Keller Williams Realty, 2618 Greenbriar Dr Houston TX 77098/161432461_zpid/, 2618 Greenbriar Dr Houston TX 
New construction,Houston,TX,77005,"$2,099,000 ","5 bds, 6.0 ba ,4271 sqft",The Tavor Company, 2618 Arbuckle St Houston TX 77005/27812112_zpid/, 2618 Arbuckle St Houston TX 
House for sale,Houston,TX,77042,"$465,000 ","4 bds, 3.0 ba ,1987 sqft",Martha Turner Sotheby's, 2606 Briarbrook Dr Houston TX 77042/28068408_zpid/, 2606 Briarbrook Dr Houston TX 
New construction,Houston,TX,77005,"$2,800,000 ","4 bds, 5.0 ba ,5220 sqft","Compass RE Texas, LLC", 2604 University Blvd Houston TX 77005/27830950_zpid/, 2604 University Blvd Houston TX 
House for sale,Houston,TX,77063,"$975,000 ","4 bds, 6.0 ba ,5169 sqft","Bernstein Realty, Inc.", 26 E Shady Ln Houston TX 77063/27905086_zpid/, 26 E Shady Ln Houston TX 
Townhouse for sale,Houston,TX,77057,"$126,000 ","2 bds, 2.0 ba ,1274 sqft",Redwood Properties, 2574 Marilee Ln APT 2 Houston TX 77057/28282604_zpid/, 2574 Marilee Ln #2 Houston TX 
Townhouse for sale,Houston,TX,77057,"$329,999 ","3 bds, 3.0 ba ,2060 sqft",Keller Williams Realty, 2555 Bering Dr APT 13 Houston TX 77057/27884683_zpid/, 2555 Bering Dr #13 Houston TX 
Townhouse for sale,Missouri City,TX,77459,"$165,000 ","3 bds, 2.0 ba ,1626 sqft",Connect Realty, 2523 Princess Ln Missouri City TX 77459/27597879_zpid/, 2523 Princess Ln Missouri City TX 
Condo for sale,Houston,TX,77005,"$399,000 ","2 bds, 3.0 ba ,2111 sqft",RE/MAX Integrity, 2520 Robinhood St APT 1012 Houston TX 77005/62566365_zpid/, 2520 Robinhood St #1012 Houston TX 
House for sale,Houston,TX,77042,"$300,000 ","3 bds, 2.0 ba ,1866 sqft",Better Homes and Gardens Real Estate Gary Greene, 2515 Blue Willow Dr Houston TX 77042/28086880_zpid/, 2515 Blue Willow Dr Houston TX 
House for sale,Houston,TX,77057,"$399,000 ","3 bds, 3.0 ba ,2250 sqft",RE/MAX Southwest, 2514 Nantucket Dr C Houston TX 77057/27944422_zpid/, 2514 Nantucket Dr C Houston TX 
House for sale,Missouri City,TX,77489,"$239,500 ","4 bds, 3.0 ba ,2375 sqft","MIH REALTY, LLC", 2514 Bedrock Ln Missouri City TX 77489/245578560_zpid/, 2514 Bedrock Ln Missouri City TX 
House for sale,Missouri City,TX,77459,"$260,000 ","4 bds, 3.0 ba ,2393 sqft",Realty United, 2511 Glenn Lakes Ln Missouri City TX 77459/27596323_zpid/, 2511 Glenn Lakes Ln Missouri City TX 
House for sale,Missouri City,TX,77459,"$191,000 ","2 bds, 2.0 ba ,1782 sqft",Keller Williams Realty  SW, 2510 W Pebble Beach Dr Missouri City TX 77459/27585991_zpid/, 2510 W Pebble Beach Dr Missouri City TX 
Townhouse for sale,Houston,TX,77024,"$680,000 ","3 bds, 3.0 ba ,3084 sqft",Suzanne Heber, 25 Legend Ln Houston TX 77024/28129762_zpid/, 25 Legend Ln Houston TX 
House for sale,Houston,TX,77056,"$539,900 ","3 bds, 2.0 ba ,2249 sqft",Creekview Realty, 2426 Chimney Rock Rd Houston TX 77056/27963922_zpid/, 2426 Chimney Rock Rd Houston TX 
Townhouse for sale,Houston,TX,77098,"$600,000 ","4 bds, 5.0 ba ,3424 sqft",Martha Turner Sotheby's, 2422 W Main St Houston TX 77098/58668934_zpid/, 2422 W Main St Houston TX 
House for sale,Houston,TX,77057,"$899,000 ","3 bds, 5.0 ba ,4200 sqft",Martha Turner Sotheby's, 2420 Nantucket Dr C Houston TX 77057/84068558_zpid/, 2420 Nantucket Dr C Houston TX 
House for sale,Houston,TX,77005,"$748,500 ","3 bds, 3.0 ba ,2202 sqft",J. Carter Breed Properties, 2418 Albans Rd Houston TX 77005/27786578_zpid/, 2418 Albans Rd Houston TX 
House for sale,Houston,TX,77098,"$675,000 ","3 bds, 4.0 ba ,2345 sqft","Compass RE Texas, LLC", 2415 Bartlett St Houston TX 77098/58668404_zpid/, 2415 Bartlett St Houston TX 
Townhouse for sale,Houston,TX,77098,"$738,000 ","4 bds, 5.0 ba ,3013 sqft",Turbo Realty of Texas, 2414 W Main St Houston TX 77098/28544775_zpid/, 2414 W Main St Houston TX 
House for sale,Houston,TX,77057,"$774,999 ","3 bds, 2.0 ba ,1942 sqft",Martha Turner Sotheby's, 2411 Briarmead Dr Houston TX 77057/28018976_zpid/, 2411 Briarmead Dr Houston TX 
Townhouse for sale,Houston,TX,77057,"$249,000 ","2 bds, 3.0 ba ,1987 sqft",Keller Williams Realty, 2409 Bering Dr APT 34 Houston TX 77057/2081148429_zpid/, 2409 Bering Dr #34 Houston TX 
Condo for sale,Houston,TX,77056,"$250,000 ","1 bds, 2.0 ba ,881 sqft",Anthony Upton Properties, 2400 Mccue Rd APT 338 Houston TX 77056/80546632_zpid/, 2400 Mccue Rd #338 Houston TX 
House for sale,Missouri City,TX,77489,"$185,000 ","3 bds, 3.0 ba ,2203 sqft",Universal Realty & Management, 2350 River Valley Dr Missouri City TX 77489/27577193_zpid/, 2350 River Valley Dr Missouri City TX 
House for sale,Houston,TX,77024,"$798,000 ","3 bds, 4.0 ba ,3617 sqft",Martha Turner Sotheby's, 235 Sugarberry Cir Houston TX 77024/28435052_zpid/, 235 Sugarberry Cir Houston TX 
House for sale,Houston,TX,77098,"$1,775,000 ","4 bds, 4.0 ba ,4648 sqft",Martha Turner Sotheby's, 2324 South Blvd Houston TX 77098/27878086_zpid/, 2324 South Blvd Houston TX 
House for sale,Missouri City,TX,77489,"$169,100 ","4 bds, 3.0 ba ,2235 sqft",Exceed Realty, 2319 Walnut Ridge Dr Missouri City TX 77489/27577173_zpid/, 2319 Walnut Ridge Dr Missouri City TX 
House for sale,Houston,TX,77098,"$1,150,000 ","3 bds, 4.0 ba ,3054 sqft","Compass RE Texas, LLC", 2313 W Main St Houston TX 77098/126252511_zpid/, 2313 W Main St Houston TX 
Auction,Missouri City,TX,77489,"$122,000 ","4 bds, 3.0 ba ,2198 sqft",, 2310 Broadgreen Dr Missouri City TX 77489/27577254_zpid/, 2310 Broadgreen Dr Missouri City TX 
House for sale,Houston,TX,77098,"$1,400,000 ","3 bds, 4.0 ba ,2635 sqft",New Leaf Real Estate, 2236 Colquitt St Houston TX 77098/27887145_zpid/, 2236 Colquitt St Houston TX 
Townhouse for sale,Houston,TX,77063,"$188,000 ","2 bds, 2.0 ba ,1160 sqft",Natasha Carroll Realty, 2234 S Piney Point Rd APT 201 Houston TX 77063/28248816_zpid/, 2234 S Piney Point Rd #201 Houston TX 
House for sale,Stafford,TX,77477,"$204,900 ","4 bds, 2.0 ba ,1921 sqft","Cornerstone Prop Mngt, Inc,", 2226 Secretariet Dr Stafford TX 77477/27608205_zpid/, 2226 Secretariet Dr Stafford TX 
New construction,Houston,TX,77057,"$1,275,000 ","4 bds, 5.0 ba ,4230 sqft",Prominent Properties Houston, 2226 Potomac Dr Houston TX 77057/305342507_zpid/, 2226 Potomac Dr Houston TX 
House for sale,Houston,TX,77098,"$630,000 ","3 bds, 3.0 ba ,1984 sqft",JPAR   The Sears Group, 2225 Sul Ross St Houston TX 77098/27861402_zpid/, 2225 Sul Ross St Houston TX 
